gene_name,transcript_id
TMPRSS11B,ENST00000332644.6
YTHDC1,ENST00000344157.9
TMPRSS11E,ENST00000305363.9
UGT2B17,ENST00000317746.3
UGT2B15,ENST00000338206.6
UGT2B10,ENST00000265403.12
UGT2A3,ENST00000251566.9
UGT2B7,ENST00000305231.12
UGT2B11,ENST00000446444.2
UGT2B28,ENST00000335568.10
UGT2B4,ENST00000305107.7
UGT2A2,ENST00000604629.6
SULT1B1,ENST00000310613.8
SULT1E1,ENST00000226444.4
CSN1S1,ENST00000246891.9
STATH,ENST00000246895.9
HTN3,ENST00000673563.1
HTN1,ENST00000246896.8
PRR27,ENST00000344526.10
ODAM,ENST00000683306.1
FDCSP,ENST00000317987.6
CABS1,ENST00000273936.6
SMR3A,ENST00000226460.5
SMR3B,ENST00000304915.8
OPRPN,ENST00000399575.7
MUC7,ENST00000304887.6
AMTN,ENST00000339336.9
AMBN,ENST00000322937.10
ENAM,ENST00000396073.4
JCHAIN,ENST00000254801.9
UTP3,ENST00000254803.4
RUFY3,ENST00000381006.8
GRSF1,ENST00000254799.11
MOB1B,ENST00000309395.7
DCK,ENST00000286648.10
SLC4A4,ENST00000264485.11
SLC4A4,ENST00000340595.4
GC,ENST00000273951.13
NPFFR2,ENST00000308744.12
ADAMTS3,ENST00000286657.10
COX18,ENST00000507544.3
ANKRD17,ENST00000358602.9
ALB,ENST00000295897.9
AFP,ENST00000395792.7
AFM,ENST00000226355.5
RASSF6,ENST00000307439.10
CXCL8,ENST00000307407.8
CXCL6,ENST00000226317.10
PF4V1,ENST00000226524.4
CXCL1,ENST00000395761.4
PF4,ENST00000296029.4
PPBP,ENST00000296028.4
CXCL5,ENST00000296027.5
CXCL3,ENST00000296026.4
CXCL2,ENST00000508487.3
MTHFD2L,ENST00000325278.7
EPGN,ENST00000413830.6
EREG,ENST00000244869.3
AREG,ENST00000395748.8
BTC,ENST00000395743.8
PARM1,ENST00000307428.7
RCHY1,ENST00000324439.10
THAP6,ENST00000311638.7
ODAPH,ENST00000311623.9
CDKL2,ENST00000307465.9
G3BP2,ENST00000359707.9
USO1,ENST00000514213.7
PPEF2,ENST00000286719.12
NAAA,ENST00000286733.9
SDAD1,ENST00000356260.10
CXCL9,ENST00000264888.6
ART3,ENST00000355810.9
CXCL10,ENST00000306602.3
CXCL11,ENST00000306621.8
NUP54,ENST00000264883.8
SCARB2,ENST00000264896.8
FAM47E,ENST00000424749.7
STBD1,ENST00000237642.7
SHROOM3,ENST00000296043.7
SOWAHB,ENST00000334306.4
SEPTIN11,ENST00000264893.11
CCNI,ENST00000237654.9
CCNG2,ENST00000316355.10
CXCL13,ENST00000682537.1
MRPL1,ENST00000315567.13
FRAS1,ENST00000512123.4
ANXA3,ENST00000264908.11
BMP2K,ENST00000502613.3
PAQR3,ENST00000512733.5
NAA11,ENST00000286794.5
GK2,ENST00000358842.5
ANTXR2,ENST00000403729.7
PRDM8,ENST00000415738.3
FGF5,ENST00000312465.12
CFAP299,ENST00000358105.8
BMP3,ENST00000282701.4
PRKG2,ENST00000264399.6
RASGEF1B,ENST00000264400.7
HNRNPD,ENST00000313899.12
HNRNPDL,ENST00000295470.10
ENOPH1,ENST00000273920.8
TMEM150C,ENST00000449862.7
SCD5,ENST00000319540.9
SEC31A,ENST00000395310.7
THAP9,ENST00000302236.10
LIN54,ENST00000340417.8
COPS4,ENST00000264389.7
PLAC8,ENST00000311507.9
COQ2,ENST00000647002.2
HPSE,ENST00000311412.10
HELQ,ENST00000295488.8
MRPS18C,ENST00000295491.9
ABRAXAS1,ENST00000321945.12
GPAT3,ENST00000264409.5
NKX6-1,ENST00000295886.5
CDS1,ENST00000295887.6
WDFY3,ENST00000295888.9
ARHGAP24,ENST00000395184.6
MAPK10,ENST00000641462.2
PTPN13,ENST00000411767.7
SLC10A6,ENST00000273905.7
C4orf36,ENST00000295898.8
AFF1,ENST00000395146.9
KLHL8,ENST00000273963.10
HSD17B13,ENST00000328546.5
HSD17B11,ENST00000358290.9
NUDT9,ENST00000302174.9
SPARCL1,ENST00000282470.11
DSPP,ENST00000651931.1
DMP1,ENST00000339673.11
IBSP,ENST00000226284.7
SPP1,ENST00000395080.8
PKD2,ENST00000237596.7
ABCG2,ENST00000237612.8
PPM1K,ENST00000608933.6
HERC6,ENST00000264346.12
HERC5,ENST00000264350.8
PYURF,ENST00000273968.5
PIGY,ENST00000527353.2
HERC3,ENST00000402738.6
NAP1L5,ENST00000323061.7
FAM13A,ENST00000264344.10
TIGD2,ENST00000603357.3
GPRIN3,ENST00000609438.2
SNCA,ENST00000394991.8
MMRN1,ENST00000264790.7
GRID2,ENST00000282020.9
ATOH1,ENST00000306011.6
SMARCAD1,ENST00000354268.9
HPGDS,ENST00000295256.10
PDLIM5,ENST00000317968.9
BMPR1B,ENST00000515059.6
UNC5C,ENST00000453304.6
PDHA2,ENST00000295266.6
STPG2,ENST00000295268.4
RAP1GDS1,ENST00000408927.8
TSPAN5,ENST00000305798.8
EIF4E,ENST00000450253.7
METAP1,ENST00000296411.11
ADH5,ENST00000296412.14
ADH4,ENST00000265512.12
ADH6,ENST00000394899.6
ADH1A,ENST00000209668.3
ADH1B,ENST00000305046.13
ADH1C,ENST00000515683.6
ADH7,ENST00000437033.7
C4orf17,ENST00000326581.9
TRMT10A,ENST00000394876.7
MTTP,ENST00000265517.10
C4orf54,ENST00000511828.2
DAPP1,ENST00000512369.2
LAMTOR3,ENST00000499666.7
DNAJB14,ENST00000442697.7
H2AZ1,ENST00000296417.6
DDIT4L,ENST00000273990.6
EMCN,ENST00000296420.9
PPP3CA,ENST00000394854.8
BANK1,ENST00000322953.9
SLC39A8,ENST00000356736.5
NFKB1,ENST00000226574.9
MANBA,ENST00000647097.2
UBE2D3,ENST00000453744.7
CISD2,ENST00000273986.10
SLC9B1,ENST00000296422.12
SLC9B2,ENST00000394785.9
BDH2,ENST00000296424.9
CENPE,ENST00000265148.9
TACR3,ENST00000304883.3
CXXC4,ENST00000394767.3
TET2,ENST00000380013.9
PPA2,ENST00000341695.10
ARHGEF38,ENST00000420470.3
INTS12,ENST00000340139.10
GSTCD,ENST00000515279.6
NPNT,ENST00000379987.7
TBCK,ENST00000394708.7
AIMP1,ENST00000672341.1
GIMD1,ENST00000638719.4
DKK2,ENST00000285311.8
PAPSS1,ENST00000265174.5
CYP2U1,ENST00000332884.11
HADH,ENST00000309522.8
LEF1,ENST00000265165.6
RPL34,ENST00000394667.8
OSTC,ENST00000361564.9
ETNPPL,ENST00000296486.8
COL25A1,ENST00000399132.6
SEC24B,ENST00000265175.5
MCUB,ENST00000394650.7
CASP6,ENST00000265164.7
PLA2G12A,ENST00000243501.10
CFI,ENST00000394634.7
GAR1,ENST00000226796.7
RRH,ENST00000317735.7
LRIT3,ENST00000594814.6
EGF,ENST00000265171.10
ELOVL6,ENST00000302274.8
ENPEP,ENST00000265162.10
PITX2,ENST00000644743.1
FAM241A,ENST00000309733.6
AP1AR,ENST00000274000.10
TIFA,ENST00000361717.4
ALPK1,ENST00000650871.1
NEUROG2,ENST00000313341.4
ZGRF1,ENST00000505019.6
LARP7,ENST00000344442.10
ANK2,ENST00000357077.9
CAMK2D,ENST00000511664.6
ARSJ,ENST00000315366.8
UGT8,ENST00000310836.11
NDST4,ENST00000264363.7
TRAM1L1,ENST00000310754.5
NDST3,ENST00000296499.6
PRSS12,ENST00000296498.3
METTL14,ENST00000388822.10
SEC24D,ENST00000280551.11
SYNPO2,ENST00000307142.9
MYOZ2,ENST00000307128.6
C4orf3,ENST00000504110.2
FABP2,ENST00000274024.4
PDE5A,ENST00000354960.8
MAD2L1,ENST00000296509.11
PRDM5,ENST00000264808.8
NDNF,ENST00000379692.9
TNIP3,ENST00000057513.8
QRFPR,ENST00000394427.3
ANXA5,ENST00000296511.10
SMIM43,ENST00000643802.2
EXOSC9,ENST00000243498.10
CCNA2,ENST00000274026.10
BBS7,ENST00000264499.9
TRPC3,ENST00000379645.8
KIAA1109,ENST00000679879.1
ADAD1,ENST00000296513.7
IL2,ENST00000226730.5
IL21,ENST00000648588.1
BBS12,ENST00000314218.8
FGF2,ENST00000644866.2
NUDT6,ENST00000304430.10
SPATA5,ENST00000274008.5
SPRY1,ENST00000651917.1
ANKRD50,ENST00000504087.6
FAT4,ENST00000394329.9
INTU,ENST00000335251.11
SLC25A31,ENST00000281154.6
HSPA4L,ENST00000296464.9
PLK4,ENST00000270861.10
MFSD8,ENST00000641686.2
ABHD18,ENST00000645843.2
LARP1B,ENST00000326639.11
PGRMC2,ENST00000296425.10
JADE1,ENST00000226319.11
SCLT1,ENST00000281142.10
C4orf33,ENST00000425929.6
PCDH10,ENST00000264360.7
PABPC4L,ENST00000421491.4
PCDH18,ENST00000344876.9
SLC7A11,ENST00000280612.9
NOCT,ENST00000280614.4
MGARP,ENST00000398955.2
NDUFC1,ENST00000394223.2
NAA15,ENST00000296543.10
RAB33B,ENST00000305626.6
SETD7,ENST00000274031.8
MGST2,ENST00000265498.6
MAML3,ENST00000509479.6
SCOC,ENST00000608372.6
CLGN,ENST00000325617.10
MGAT4D,ENST00000511113.6
ELMOD2,ENST00000323570.8
UCP1,ENST00000262999.4
TBC1D9,ENST00000442267.3
RNF150,ENST00000515673.7
ZNF330,ENST00000262990.9
IL15,ENST00000320650.9
USP38,ENST00000307017.9
SMARCA5,ENST00000283131.4
FREM3,ENST00000329798.5
GYPE,ENST00000358615.9
GYPB,ENST00000502664.6
GYPA,ENST00000641688.3
HHIP,ENST00000296575.8
ANAPC10,ENST00000507656.6
ABCE1,ENST00000296577.9
OTUD4,ENST00000447906.8
SMAD1,ENST00000302085.9
MMAA,ENST00000649156.2
C4orf51,ENST00000438731.7
ZNF827,ENST00000508784.6
LSM6,ENST00000296581.11
SLC10A7,ENST00000335472.12
POU4F2,ENST00000281321.3
TTC29,ENST00000325106.9
EDNRA,ENST00000651419.1
TMEM184C,ENST00000296582.8
PRMT9,ENST00000322396.7
ARHGAP10,ENST00000336498.8
NR3C2,ENST00000358102.8
IQCM,ENST00000636793.2
DCLK2,ENST00000296550.12
LRBA,ENST00000651943.2
MAB21L2,ENST00000317605.6
RPS3A,ENST00000274065.9
SH3D19,ENST00000604030.7
FAM160A1,ENST00000435205.6
GATB,ENST00000263985.11
FBXW7,ENST00000281708.10
TMEM154,ENST00000304385.8
TIGD4,ENST00000304337.3
ARFIP1,ENST00000353617.7
FHDC1,ENST00000511601.6
TRIM2,ENST00000338700.10
MND1,ENST00000240488.8
TMEM131L,ENST00000409959.8
TLR2,ENST00000642700.2
RNF175,ENST00000347063.9
SFRP2,ENST00000274063.5
DCHS2,ENST00000357232.10
PLRG1,ENST00000499023.7
FGB,ENST00000302068.9
FGA,ENST00000403106.8
FGG,ENST00000336098.8
LRAT,ENST00000336356.4
RBM46,ENST00000281722.8
NPY2R,ENST00000329476.4
MAP9,ENST00000311277.9
GUCY1A1,ENST00000506455.6
GUCY1B1,ENST00000264424.13
ASIC5,ENST00000537611.3
TDO2,ENST00000536354.3
CTSO,ENST00000433477.4
PDGFC,ENST00000502773.6
GLRB,ENST00000264428.9
GRIA2,ENST00000264426.14
GASK1B,ENST00000585682.6
TMEM144,ENST00000296529.11
RXFP1,ENST00000307765.10
C4orf46,ENST00000379205.5
ETFDH,ENST00000511912.6
PPID,ENST00000307720.4
FNIP2,ENST00000264433.11
C4orf45,ENST00000434826.3
FSTL5,ENST00000306100.10
NAF1,ENST00000274054.3
NPY1R,ENST00000296533.3
NPY5R,ENST00000338566.8
TKTL2,ENST00000280605.5
TMA16,ENST00000358572.10
SMIM31,ENST00000507311.1
APELA,ENST00000507152.6
TRIM61,ENST00000329314.6
TRIM60,ENST00000512596.6
TMEM192,ENST00000306480.11
KLHL2,ENST00000226725.11
MSMO1,ENST00000261507.11
CPE,ENST00000402744.9
TLL1,ENST00000061240.7
SPOCK3,ENST00000357545.9
ANXA10,ENST00000359299.8
DDX60,ENST00000393743.8
DDX60L,ENST00000682922.1
PALLD,ENST00000505667.6
CBR4,ENST00000306193.8
SH3RF1,ENST00000284637.14
NEK1,ENST00000507142.6
CLCN3,ENST00000513761.6
HPF1,ENST00000393381.3
MFAP3L,ENST00000361618.4
AADAT,ENST00000337664.9
GALNTL6,ENST00000506823.6
GALNT7,ENST00000265000.9
HMGB2,ENST00000296503.10
SAP30,ENST00000296504.4
SCRG1,ENST00000296506.8
HAND2,ENST00000359562.4
FBXO8,ENST00000393674.7
CEP44,ENST00000503780.6
HPGD,ENST00000296522.11
GLRA3,ENST00000274093.8
ADAM29,ENST00000359240.7
WDR17,ENST00000508596.6
SPATA4,ENST00000280191.7
ASB5,ENST00000296525.7
SPCS3,ENST00000503362.2
VEGFC,ENST00000618562.2
NEIL3,ENST00000264596.4
AGA,ENST00000264595.7
TENM3,ENST00000511685.6
DCTD,ENST00000438320.7
WWC2,ENST00000403733.8
CLDN22,ENST00000323319.7
CLDN24,ENST00000541814.1
CDKN2AIP,ENST00000504169.2
ING2,ENST00000302327.4
RWDD4,ENST00000326397.10
TRAPPC11,ENST00000334690.11
STOX2,ENST00000308497.9
ENPP6,ENST00000296741.7
IRF2,ENST00000393593.8
CASP3,ENST00000308394.9
PRIMPOL,ENST00000314970.11
CENPU,ENST00000281453.10
ACSL1,ENST00000281455.7
SLC25A4,ENST00000281456.11
CFAP97,ENST00000458385.7
LRP2BP,ENST00000505916.6
ANKRD37,ENST00000335174.6
UFSP2,ENST00000264689.11
C4orf47,ENST00000378850.5
CCDC110,ENST00000307588.8
PDLIM3,ENST00000284767.12
TLR3,ENST00000296795.8
CYP4V2,ENST00000378802.5
KLKB1,ENST00000264690.11
F11,ENST00000403665.7
MTNR1A,ENST00000307161.5
FAT1,ENST00000441802.7
ZFP42,ENST00000326866.5
TRIML2,ENST00000682553.1
TRIML1,ENST00000332517.4
FRG1,ENST00000226798.9
FRG2,ENST00000504750.6
DUX4,ENST00000565211.1
LRRC14B,ENST00000328278.4
CCDC127,ENST00000296824.4
SDHA,ENST00000264932.11
PDCD6,ENST00000264933.9
AHRR,ENST00000684583.1
EXOC3,ENST00000512944.6
SLC9A3,ENST00000264938.8
CEP72,ENST00000264935.6
TPPP,ENST00000360578.7
ZDHHC11B,ENST00000508859.8
BRD9,ENST00000467963.6
TRIP13,ENST00000166345.8
NKD2,ENST00000296849.10
SLC12A7,ENST00000264930.10
SLC6A19,ENST00000304460.11
SLC6A18,ENST00000324642.4
TERT,ENST00000310581.10
CLPTM1L,ENST00000320895.10
SLC6A3,ENST00000270349.12
LPCAT1,ENST00000283415.4
MRPL36,ENST00000505059.7
NDUFS6,ENST00000274137.10
IRX4,ENST00000231357.7
IRX2,ENST00000302057.6
IRX1,ENST00000302006.4
ADAMTS16,ENST00000274181.7
ICE1,ENST00000296564.9
MED10,ENST00000255764.4
UBE2QL1,ENST00000399816.4
NSUN2,ENST00000264670.11
SRD5A1,ENST00000274192.7
TENT4A,ENST00000230859.8
ADCY2,ENST00000338316.9
C5orf49,ENST00000399810.7
MTRR,ENST00000440940.7
FASTKD3,ENST00000264669.10
SEMA5A,ENST00000382496.10
TAS2R1,ENST00000382492.4
ATPSCKMT,ENST00000511437.6
CCT5,ENST00000280326.9
CMBL,ENST00000296658.4
MARCHF6,ENST00000274140.10
ROPN1L,ENST00000274134.5
ANKRD33B,ENST00000296657.7
DAP,ENST00000230895.11
CTNND2,ENST00000304623.13
DNAH5,ENST00000265104.5
TRIO,ENST00000344204.9
OTULINL,ENST00000274217.4
OTULIN,ENST00000284274.5
ANKH,ENST00000284268.8
FBXL7,ENST00000504595.2
MARCHF11,ENST00000332432.9
ZNF622,ENST00000308683.3
RETREG1,ENST00000306320.10
MYO10,ENST00000513610.6
BASP1,ENST00000322611.4
H3Y2,ENST00000600799.3
H3Y1,ENST00000598383.3
CDH18,ENST00000382275.6
CDH12,ENST00000382254.6
PRDM9,ENST00000296682.4
CDH10,ENST00000264463.8
CDH9,ENST00000231021.9
CDH6,ENST00000265071.3
DROSHA,ENST00000344624.8
C5orf22,ENST00000325366.14
PDZD2,ENST00000438447.2
GOLPH3,ENST00000265070.7
MTMR12,ENST00000382142.8
ZFR,ENST00000265069.13
SUB1,ENST00000265073.9
NPR3,ENST00000265074.13
TARS1,ENST00000265112.8
ADAMTS12,ENST00000504830.6
RXFP3,ENST00000330120.5
SLC45A2,ENST00000296589.9
AMACR,ENST00000335606.11
C1QTNF3,ENST00000382065.8
RAI14,ENST00000265109.8
RAD1,ENST00000382038.7
BRIX1,ENST00000336767.6
DNAJC21,ENST00000648817.1
AGXT2,ENST00000231420.11
PRLR,ENST00000618457.5
SPEF2,ENST00000356031.8
IL7R,ENST00000303115.8
CAPSL,ENST00000651391.1
UGT3A1,ENST00000274278.8
UGT3A2,ENST00000282507.8
LMBRD2,ENST00000296603.5
SKP2,ENST00000274255.11
NADK2,ENST00000381937.9
RANBP3L,ENST00000296604.8
SLC1A3,ENST00000265113.9
NIPBL,ENST00000282516.13
CPLANE1,ENST00000651892.2
NUP155,ENST00000231498.8
WDR70,ENST00000265107.9
GDNF,ENST00000326524.7
EGFLAM,ENST00000322350.10
LIFR,ENST00000453190.7
OSMR,ENST00000274276.8
RICTOR,ENST00000357387.8
FYB1,ENST00000512982.4
C9,ENST00000263408.5
DAB2,ENST00000320816.11
TTC33,ENST00000337702.5
PTGER4,ENST00000302472.4
RPL37,ENST00000274242.10
CARD6,ENST00000254691.10
C7,ENST00000313164.10
MROH2B,ENST00000399564.5
C6,ENST00000337836.10
PLCXD3,ENST00000377801.8
OXCT1,ENST00000196371.10
C5orf51,ENST00000381647.7
FBXO4,ENST00000281623.8
GHR,ENST00000230882.9
CCDC152,ENST00000361970.10
SELENOP,ENST00000514985.6
ANXA2R,ENST00000616064.2
ZNF131,ENST00000682664.1
NIM1K,ENST00000326035.6
HMGCS1,ENST00000325110.11
CCL28,ENST00000361115.4
TMEM267,ENST00000397080.8
C5orf34,ENST00000306862.7
PAIP1,ENST00000306846.8
NNT,ENST00000344920.9
FGF10,ENST00000264664.5
MRPS30,ENST00000507110.6
HCN1,ENST00000303230.6
EMB,ENST00000303221.10
PARP8,ENST00000281631.10
ISL1,ENST00000230658.12
ITGA1,ENST00000282588.7
PELO,ENST00000274311.3
ITGA2,ENST00000296585.10
MOCS2,ENST00000396954.8
MOCS2,ENST00000450852.8
FST,ENST00000256759.8
NDUFS4,ENST00000296684.10
ARL15,ENST00000504924.6
HSPB3,ENST00000302005.3
SNX18,ENST00000381410.5
ESM1,ENST00000381405.5
GZMK,ENST00000231009.3
GZMA,ENST00000274306.7
CDC20B,ENST00000381375.7
GPX8,ENST00000503787.6
MCIDAS,ENST00000513312.3
CCNO,ENST00000282572.5
DHX29,ENST00000251636.10
MTREX,ENST00000230640.10
PLPP1,ENST00000307259.9
SLC38A9,ENST00000396865.7
DDX4,ENST00000505374.6
IL31RA,ENST00000652347.2
IL6ST,ENST00000381298.7
ANKRD55,ENST00000341048.9
MAP3K1,ENST00000399503.4
SETD9,ENST00000285947.5
MIER3,ENST00000381199.8
GPBP1,ENST00000506184.7
ACTBL2,ENST00000423391.3
PLK2,ENST00000274289.8
GAPT,ENST00000502276.6
RAB3C,ENST00000282878.6
PDE4D,ENST00000340635.11
DEPDC1B,ENST00000265036.10
ELOVL7,ENST00000508821.6
ERCC8,ENST00000676185.1
NDUFAF2,ENST00000296597.10
SMIM15,ENST00000339020.8
ZSWIM6,ENST00000252744.6
KIF2A,ENST00000407818.8
DIMT1,ENST00000199320.9
IPO11,ENST00000325324.11
LRRC70,ENST00000334994.6
HTR1A,ENST00000323865.5
RNF180,ENST00000389100.9
RGS7BP,ENST00000334025.3
SHISAL2B,ENST00000389074.6
SREK1IP1,ENST00000513458.9
CWC27,ENST00000381070.8
ADAMTS6,ENST00000381055.8
CENPK,ENST00000396679.6
PPWD1,ENST00000261308.10
TRIM23,ENST00000231524.14
TRAPPC13,ENST00000399438.8
SHLD3,ENST00000510585.3
SGTB,ENST00000381007.9
NLN,ENST00000380985.10
ERBIN,ENST00000284037.10
SREK1,ENST00000334121.11
CD180,ENST00000256447.5
PIK3R1,ENST00000521381.6
SLC30A5,ENST00000396591.8
CCNB1,ENST00000256442.10
CENPH,ENST00000283006.7
MRPS36,ENST00000256441.5
CDK7,ENST00000256443.8
CCDC125,ENST00000396496.7
AK6,ENST00000380822.9
TAF9,ENST00000217893.10
RAD17,ENST00000354868.10
MARVELD2,ENST00000325631.10
OCLN,ENST00000396442.7
GTF2H2C,ENST00000380729.8
SERF1B,ENST00000380750.8
SMN2,ENST00000380743.9
SERF1A,ENST00000317633.14
SMN1,ENST00000380707.9
NAIP,ENST00000517649.6
BDP1,ENST00000358731.9
MCCC2,ENST00000340941.11
CARTPT,ENST00000296777.5
MAP1B,ENST00000296755.12
MRPS27,ENST00000261413.10
PTCD2,ENST00000380639.10
ZNF366,ENST00000318442.6
TNPO1,ENST00000337273.10
FCHO2,ENST00000430046.7
TMEM171,ENST00000454765.7
TMEM174,ENST00000296776.6
FOXD1,ENST00000615637.3
ANKRA2,ENST00000296785.8
UTP15,ENST00000296792.9
ARHGEF28,ENST00000513042.7
ENC1,ENST00000302351.9
HEXB,ENST00000261416.12
GFM2,ENST00000296805.8
NSA2,ENST00000610426.5
GCNT4,ENST00000652361.2
ANKRD31,ENST00000506364.6
HMGCR,ENST00000287936.9
CERT1,ENST00000643780.2
ANKDD1B,ENST00000601380.4
POC5,ENST00000428202.7
SV2C,ENST00000502798.7
IQGAP2,ENST00000274364.11
F2RL2,ENST00000296641.5
F2R,ENST00000319211.5
F2RL1,ENST00000296677.5
S100Z,ENST00000317593.9
CRHBP,ENST00000274368.9
AGGF1,ENST00000312916.12
ZBED3,ENST00000255198.3
PDE8B,ENST00000264917.10
WDR41,ENST00000296679.9
OTP,ENST00000306422.5
TBCA,ENST00000380377.9
AP3B1,ENST00000255194.11
SCAMP1,ENST00000621999.5
LHFPL2,ENST00000380345.7
ARSB,ENST00000264914.10
DMGDH,ENST00000255189.8
BHMT2,ENST00000255192.8
BHMT,ENST00000274353.10
JMY,ENST00000396137.5
HOMER1,ENST00000334082.11
TENT2,ENST00000453514.6
CMYA5,ENST00000446378.3
MTX3,ENST00000512528.3
THBS4,ENST00000350881.6
SERINC5,ENST00000507668.7
SPZ1,ENST00000296739.6
ZFYVE16,ENST00000505560.5
FAM151B,ENST00000282226.5
ANKRD34B,ENST00000338682.8
DHFR,ENST00000439211.7
MSH3,ENST00000265081.7
RASGRF2,ENST00000265080.9
CKMT2,ENST00000254035.9
ZCCHC9,ENST00000407610.8
ACOT12,ENST00000307624.8
ATG10,ENST00000282185.8
RPS23,ENST00000296674.13
TMEM167A,ENST00000502346.2
XRCC4,ENST00000396027.9
VCAN,ENST00000265077.8
HAPLN1,ENST00000274341.9
EDIL3,ENST00000296591.10
COX7C,ENST00000247655.4
RASA1,ENST00000274376.11
CCNH,ENST00000256897.9
TMEM161B,ENST00000296595.11
MEF2C,ENST00000504921.7
CETN3,ENST00000283122.8
MBLAC2,ENST00000316610.7
POLR3G,ENST00000651687.1
LYSMD3,ENST00000315948.11
ADGRV1,ENST00000405460.9
ARRDC3,ENST00000265138.4
NR2F1,ENST00000327111.8
FAM172A,ENST00000395965.8
POU5F2,ENST00000606183.4
KIAA0825,ENST00000682413.1
SLF1,ENST00000265140.10
FAM81B,ENST00000283357.10
TTC37,ENST00000358746.7
ARSK,ENST00000380009.9
GPR150,ENST00000380007.3
RFESD,ENST00000380005.9
SPATA9,ENST00000274432.13
RHOBTB3,ENST00000379982.8
GLRX,ENST00000237858.11
ELL2,ENST00000237853.9
PCSK1,ENST00000311106.8
CAST,ENST00000675179.1
ERAP1,ENST00000443439.7
ERAP2,ENST00000437043.8
LNPEP,ENST00000231368.10
LIX1,ENST00000274382.9
RIOK2,ENST00000283109.8
RGMB,ENST00000513185.3
CHD1,ENST00000614616.5
FAM174A,ENST00000312637.5
ST8SIA4,ENST00000231461.10
SLCO4C1,ENST00000310954.7
SLCO6A1,ENST00000506729.6
PAM,ENST00000438793.8
GIN1,ENST00000399004.7
PPIP5K2,ENST00000358359.8
MACIR,ENST00000319933.7
NUDT12,ENST00000230792.7
EFNA5,ENST00000333274.11
FBXL17,ENST00000542267.7
FER,ENST00000281092.9
PJA2,ENST00000361189.7
MAN2A1,ENST00000261483.5
TMEM232,ENST00000455884.7
SLC25A46,ENST00000355943.8
TSLP,ENST00000344895.4
CAMK4,ENST00000282356.9
STARD4,ENST00000296632.8
NREP,ENST00000257435.12
EPB41L4A,ENST00000261486.6
APC,ENST00000257430.9
SRP19,ENST00000505459.6
REEP5,ENST00000379638.9
DCP2,ENST00000389063.3
MCC,ENST00000408903.7
TSSK1B,ENST00000390666.4
YTHDC2,ENST00000161863.9
KCNN2,ENST00000673685.1
TRIM36,ENST00000513154.6
PGGT1B,ENST00000419445.6
CCDC112,ENST00000379611.10
FEM1C,ENST00000274457.5
TICAM2,ENST00000427199.3
TMED7,ENST00000456936.4
CDO1,ENST00000250535.5
ATG12,ENST00000509910.2
AP3S1,ENST00000316788.12
LVRN,ENST00000357872.9
COMMD10,ENST00000274458.9
SEMA6A,ENST00000343348.11
DTWD2,ENST00000510708.6
DMXL1,ENST00000539542.6
TNFAIP8,ENST00000504771.3
HSD17B4,ENST00000510025.7
PRR16,ENST00000407149.7
FTMT,ENST00000321339.3
SRFBP1,ENST00000339397.5
LOX,ENST00000231004.5
ZNF474,ENST00000296600.5
SNCAIP,ENST00000261368.13
SNX2,ENST00000379516.7
SNX24,ENST00000261369.9
PPIC,ENST00000306442.5
PRDM6,ENST00000407847.5
CEP120,ENST00000306467.10
ZNF608,ENST00000513986.2
GRAMD2B,ENST00000285689.8
ALDH7A1,ENST00000409134.8
PHAX,ENST00000297540.5
TEX43,ENST00000357147.4
LMNB1,ENST00000261366.10
MARCHF3,ENST00000308660.6
C5orf63,ENST00000296662.10
MEGF10,ENST00000503335.7
PRRC1,ENST00000296666.13
CCDC192,ENST00000514853.5
SLC12A2,ENST00000262461.7
FBN2,ENST00000262464.9
SLC27A6,ENST00000262462.9
ISOC1,ENST00000173527.6
ADAMTS19,ENST00000274487.9
MINAR2,ENST00000564719.2
CHSY3,ENST00000305031.5
HINT1,ENST00000304043.10
LYRM7,ENST00000379380.9
CDC42SE2,ENST00000505065.2
RAPGEF6,ENST00000509018.6
FNIP1,ENST00000510461.6
MEIKIN,ENST00000442687.6
ACSL6,ENST00000651883.2
IL3,ENST00000296870.3
CSF2,ENST00000296871.4
P4HA2,ENST00000360568.8
P4HA2,ENST00000379104.7
PDLIM4,ENST00000253754.8
SLC22A4,ENST00000200652.4
SLC22A5,ENST00000245407.8
IRF1,ENST00000245414.9
IL5,ENST00000231454.6
RAD50,ENST00000378823.8
IL13,ENST00000304506.7
IL4,ENST00000231449.7
KIF3A,ENST00000403231.6
CCNI2,ENST00000378731.6
SEPTIN8,ENST00000378719.7
SOWAHA,ENST00000378693.4
SHROOM1,ENST00000378679.8
UQCRQ,ENST00000378670.8
LEAP2,ENST00000296877.3
AFF4,ENST00000265343.10
ZCCHC10,ENST00000509437.6
HSPA4,ENST00000304858.7
FSTL4,ENST00000265342.12
C5orf15,ENST00000231512.5
VDAC1,ENST00000265333.8
TCF7,ENST00000342854.10
SKP1,ENST00000353411.11
PPP2CA,ENST00000481195.6
CDKL3,ENST00000265334.9
UBE2B,ENST00000265339.7
CDKN2AIPNL,ENST00000458198.3
JADE2,ENST00000681547.2
SAR1B,ENST00000402673.7
SEC24A,ENST00000398844.7
CAMLG,ENST00000297156.4
DDX46,ENST00000452510.7
C5orf24,ENST00000394976.4
TXNDC15,ENST00000358387.9
PCBD2,ENST00000254908.11
CATSPER3,ENST00000282611.8
